AN00,AN01,AN02,AN03,AN04,AN05,AN06,AN07,AN08,AN09,AN10,AN11,AN12,AN13,AN14,AN15,AN16,AN17,AN18,AN19,AN20,AN21,AN22,AN23,AN24,AN25,AN26,AN27,AN28,AN29,M00,M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,BN00,BN01,BN02,BN03,BN04,BN05,BN06,BN07,BN08,BN09,BN10,BN11,BN12,BN13,BN14,BN15,BN16,BN17,BN18,BN19,BN20,BN21,BN22,BN23,BN24,BN25,BN26,BN27,BN28,BN29,Detector,sm,ADCSUM,MXmax,MXavg,MXRatio,Amax,Aavg,ARatio,Bmax,Bavg,BRatio,Asum,MXsum,Bsum
11,9,10,10,9,10,11,8,10,11,13,17,20,18,17,15,15,12,9,12,12,11,13,10,10,9,13,9,10,9,16,27,26,21,26,35,32,28,21,22,24,22,19,17,16,18,17,17,17,20,21,22,18,16,14,16,14,14,11,14,8,9,10,10,9,11,8,12,9,12,9,10,12,13,18,18,27,32,27,21,17,18,17,13,14,12,12,13,14,13,185,6,1382,35,20.033333333333335,0.5723809523809524,20,11.766666666666667,0.5883333333333334,32,14.266666666666667,0.44583333333333336,353,601,428
16,25,26,19,16,13,10,13,13,12,11,14,12,15,13,12,12,11,11,10,12,10,12,10,9,9,11,10,12,10,15,28,27,26,23,22,19,16,17,20,22,23,21,17,18,31,47,38,32,30,26,23,20,17,18,16,15,16,14,13,10,9,10,12,13,12,12,12,8,12,12,15,13,14,12,26,39,34,33,36,32,26,22,19,20,16,15,17,16,14,20,0,1600,47,22.333333333333332,0.47517730496453897,26,12.966666666666667,0.4987179487179487,39,18.033333333333335,0.4623931623931624,389,670,541
11,15,18,21,17,12,15,15,13,13,12,12,13,12,10,11,13,11,10,10,10,11,12,9,10,8,10,8,12,11,13,22,41,45,35,27,24,21,24,22,22,23,19,19,18,18,19,17,17,14,15,14,13,15,13,14,12,14,11,11,8,12,13,15,11,11,11,14,12,13,14,14,13,14,13,15,18,15,20,18,16,18,18,16,14,11,9,13,11,13,21,0,1370,45,19.733333333333334,0.43851851851851853,21,12.166666666666666,0.5793650793650793,20,13.766666666666667,0.6883333333333334,365,592,413
18,27,26,22,21,20,20,18,19,19,15,16,17,15,14,15,14,14,15,12,12,13,12,10,12,12,12,11,11,10,12,12,11,14,16,17,17,17,19,23,18,16,20,23,24,33,35,31,26,24,22,20,19,17,16,12,13,15,12,13,11,10,10,9,8,12,11,9,9,11,11,9,10,10,14,13,13,13,11,14,13,16,14,9,12,9,11,8,10,8,23,0,1367,35,18.9,0.5399999999999999,27,15.733333333333333,0.582716049382716,16,10.933333333333334,0.6833333333333333,472,567,328
8,10,11,8,11,8,10,14,10,10,9,9,15,24,29,26,24,21,18,18,18,18,14,15,14,14,12,12,13,12,9,13,12,14,14,14,20,29,27,23,18,25,25,28,31,30,31,25,21,19,15,15,17,14,12,13,13,12,15,13,9,9,7,11,9,9,13,12,11,11,11,15,19,26,38,42,39,29,23,20,19,18,17,15,16,12,12,13,13,12,428,14,1512,31,18.9,0.6096774193548387,29,14.5,0.5,42,17.0,0.40476190476190477,435,567,510
16,31,30,24,19,18,20,23,26,26,32,28,25,20,19,15,17,25,39,35,27,20,19,19,17,14,14,13,14,14,11,11,11,12,8,11,14,12,16,15,22,21,22,16,15,13,20,56,115,106,71,48,37,29,26,25,22,21,20,18,8,9,10,11,11,8,10,12,10,11,8,11,9,7,9,12,10,14,17,17,14,13,11,12,12,13,10,9,8,12,280,9,1831,115,28.133333333333333,0.24463768115942028,39,21.966666666666665,0.5632478632478632,17,10.933333333333334,0.6431372549019608,659,844,328
9,14,15,17,20,21,17,13,10,13,12,12,12,12,13,9,11,11,11,11,10,11,13,11,13,10,8,10,8,9,9,8,11,10,11,10,8,10,10,11,13,10,9,11,12,16,28,40,36,36,32,27,24,21,17,16,15,14,16,15,9,10,9,13,10,9,11,11,9,10,10,10,8,8,9,12,9,11,14,30,39,40,30,22,18,15,16,14,12,13,480,16,1313,40,16.866666666666667,0.4216666666666667,21,12.2,0.5809523809523809,40,14.7,0.3675,366,506,441
9,10,13,11,14,21,31,34,35,33,34,38,44,42,41,50,65,70,76,86,83,69,49,39,34,30,28,25,24,24,38,83,91,88,84,153,256,273,247,215,191,172,169,148,127,119,120,113,103,93,85,75,64,55,51,45,45,40,37,33,56,121,111,87,70,78,95,91,75,64,54,45,43,37,32,31,28,28,23,23,24,21,19,21,17,18,16,17,18,16,481,16,5954,273,113.76666666666667,0.41672771672771675,86,38.733333333333334,0.4503875968992248,121,45.96666666666667,0.37988980716253445,1162,3413,1379
11,13,14,16,18,19,16,20,16,22,24,29,36,48,62,67,77,98,113,118,115,95,65,50,41,37,34,29,30,27,59,121,114,117,130,121,101,80,76,80,84,92,97,106,103,100,89,90,86,76,67,54,49,42,39,33,31,30,27,26,76,144,122,94,77,62,52,42,37,34,32,34,30,31,24,26,22,21,21,22,18,17,17,16,16,16,16,15,12,14,481,16,4840,130,77.33333333333333,0.5948717948717949,118,45.333333333333336,0.384180790960452,144,38.666666666666664,0.2685185185185185,1360,2320,1160
8,9,12,8,10,10,11,10,11,9,10,10,9,9,9,9,10,10,11,10,11,16,13,13,10,11,12,9,11,11,21,79,92,63,43,32,27,25,21,21,17,19,18,14,17,16,17,16,13,15,13,14,12,13,12,12,12,11,12,13,34,77,65,50,36,29,24,22,19,17,14,17,16,14,15,13,13,14,14,12,14,12,11,12,12,11,13,11,12,13,530,17,1658,92,23.666666666666668,0.25724637681159424,16,10.4,0.65,77,21.2,0.2753246753246753,312,710,636
11,23,35,44,46,48,41,30,25,23,25,23,21,22,20,18,21,19,24,26,26,21,20,16,18,15,17,13,13,13,8,11,11,12,14,19,21,27,43,80,94,135,155,152,151,179,201,177,154,131,109,84,71,61,53,50,46,40,38,37,13,20,26,31,35,54,56,47,40,38,48,53,44,38,34,32,34,32,29,31,31,30,25,23,21,18,20,17,17,14,532,17,4032,201,78.8,0.39203980099502483,48,23.9,0.4979166666666666,56,31.7,0.5660714285714286,717,2364,951
10,10,10,12,8,17,46,63,46,30,26,19,19,17,16,14,15,14,14,15,16,13,13,13,13,11,12,10,13,12,10,8,7,11,11,22,82,97,66,43,35,24,21,23,21,18,18,17,18,17,16,14,13,15,15,14,14,13,13,13,11,10,10,10,9,16,29,28,24,17,16,16,14,12,13,14,9,10,12,11,12,10,12,11,13,13,12,11,12,11,121,4,1664,97,23.633333333333333,0.2436426116838488,63,18.233333333333334,0.2894179894179894,29,13.6,0.4689655172413793,547,709,408
13,18,18,16,14,15,13,12,12,14,11,11,13,12,11,12,12,13,10,10,11,10,10,10,11,7,9,10,12,10,18,27,23,30,38,33,27,20,24,21,23,22,18,18,18,18,20,20,16,12,14,15,16,14,14,12,15,11,12,11,11,12,10,12,14,13,13,14,16,16,18,18,16,17,18,19,24,25,24,21,20,19,17,15,14,12,14,14,13,15,355,11,1424,38,19.333333333333332,0.5087719298245613,18,12.0,0.6666666666666666,25,16.133333333333333,0.6453333333333333,360,580,484
14,17,18,14,15,11,11,10,11,11,14,13,11,10,11,8,11,9,12,10,10,11,11,8,8,12,11,11,12,11,24,55,45,34,34,37,33,29,25,28,24,27,24,19,19,17,17,17,16,16,16,15,14,13,13,13,12,11,12,13,12,14,15,13,16,16,19,15,15,16,17,23,20,16,17,16,21,22,19,18,17,16,14,14,13,12,12,11,11,10,356,11,1488,55,22.4,0.40727272727272723,18,11.533333333333333,0.6407407407407407,23,15.666666666666666,0.6811594202898551,346,672,470
11,21,39,41,35,25,19,16,16,16,13,13,12,14,13,14,14,11,12,11,13,12,13,12,15,11,13,12,11,15,19,87,126,104,76,55,40,34,29,27,24,23,22,21,19,19,19,15,17,17,15,16,15,17,14,13,12,12,15,12,11,27,47,53,57,47,40,32,26,21,22,19,18,18,15,15,15,13,15,14,14,13,11,11,13,11,13,12,13,14,536,17,2077,126,31.133333333333333,0.24708994708994708,41,16.433333333333334,0.4008130081300813,57,21.666666666666668,0.3801169590643275,493,934,650
8,10,7,10,11,7,10,12,11,30,60,67,53,39,33,25,23,20,19,19,18,17,15,15,12,14,14,14,13,14,10,10,9,9,10,11,10,9,9,17,39,57,65,66,71,63,50,39,29,27,25,22,22,19,19,19,16,17,16,17,12,11,13,8,10,11,9,10,11,11,12,11,16,23,46,71,84,76,54,42,32,26,24,21,21,20,15,17,16,14,537,17,2169,71,26.733333333333334,0.37652582159624415,67,20.666666666666668,0.3084577114427861,84,24.9,0.29642857142857143,620,802,747
11,9,11,10,9,12,13,14,12,10,10,13,13,14,14,20,25,20,27,43,42,29,24,19,19,19,16,14,13,13,21,35,25,25,25,25,30,33,32,27,24,24,21,21,20,22,22,18,19,22,21,16,14,15,13,16,11,12,12,14,26,44,34,25,20,17,18,19,17,13,14,16,13,14,14,10,10,12,12,14,12,11,10,13,12,12,12,8,13,12,498,16,1630,35,21.166666666666668,0.6047619047619048,43,17.266666666666666,0.4015503875968992,44,15.9,0.3613636363636364,518,635,477
8,9,13,10,10,13,14,14,14,17,15,15,15,18,20,19,22,25,24,22,24,22,23,21,15,17,15,14,13,12,18,42,44,36,31,39,37,29,27,26,27,26,24,20,21,18,22,18,15,17,13,16,14,13,14,16,12,14,13,13,16,37,38,26,20,20,17,18,15,16,12,13,11,11,14,12,10,12,15,12,10,11,13,11,10,12,11,11,11,12,419,13,1625,44,22.5,0.5113636363636364,25,16.433333333333334,0.6573333333333333,38,15.233333333333333,0.4008771929824561,493,675,457
24,50,46,34,31,32,30,25,22,22,20,17,17,14,15,16,14,10,12,12,14,13,11,10,12,13,14,12,11,12,33,79,72,62,94,131,122,107,103,106,107,101,89,83,84,79,68,60,51,51,49,45,42,34,30,28,26,23,24,23,13,12,11,14,18,26,22,25,29,35,45,51,55,64,86,91,81,77,79,85,93,100,82,58,46,38,33,33,32,28,130,4,4053,131,66.86666666666666,0.5104325699745547,50,19.5,0.39,100,48.733333333333334,0.48733333333333334,585,2006,1462
10,18,30,32,26,18,20,21,24,21,18,17,17,15,16,16,14,12,11,12,11,11,11,11,13,11,10,11,11,11,11,27,55,55,46,35,26,30,38,35,34,36,38,31,27,25,24,18,18,18,16,17,15,15,16,15,15,14,14,16,11,9,15,15,13,11,13,11,15,9,11,14,15,16,17,20,17,19,15,15,12,12,12,10,14,9,9,11,12,12,130,4,1653,55,26.0,0.4727272727272727,32,15.966666666666667,0.49895833333333334,20,13.133333333333333,0.6566666666666666,479,780,394
18,24,26,28,29,26,25,21,18,14,10,12,12,14,13,9,12,12,10,10,15,11,12,12,12,11,12,12,11,11,10,12,14,17,18,27,37,34,27,20,19,18,21,18,17,14,13,14,13,13,13,11,15,13,13,10,10,13,12,12,9,10,10,9,11,11,14,11,12,16,15,14,17,24,29,23,20,14,17,16,14,14,14,15,12,14,12,12,12,12,247,8,1393,37,16.6,0.4486486486486487,29,15.4,0.5310344827586208,29,14.433333333333334,0.49770114942528737,462,498,433
9,10,11,9,11,12,10,12,10,12,9,12,19,34,41,29,26,25,21,20,14,13,12,13,14,13,13,13,13,13,11,11,10,10,11,13,11,19,51,52,38,28,22,27,22,21,19,16,13,17,14,14,15,13,12,15,13,14,14,11,16,25,27,23,18,18,16,13,14,12,11,11,11,15,13,11,10,11,10,12,11,10,12,10,11,11,12,11,10,9,248,8,1434,52,18.566666666666666,0.35705128205128206,41,15.766666666666667,0.3845528455284553,27,13.466666666666667,0.49876543209876545,473,557,404
11,9,8,9,9,9,7,10,11,10,9,11,11,13,13,15,14,16,16,22,17,16,13,11,14,12,10,10,12,11,10,15,17,19,19,17,18,32,45,36,35,49,54,46,36,37,29,31,27,27,28,32,27,23,20,17,18,17,15,16,8,10,9,10,9,10,13,10,9,8,9,10,10,13,9,10,9,10,9,10,9,9,9,11,35,102,111,98,88,66,360,12,1904,54,27.066666666666666,0.5012345679012346,22,11.966666666666667,0.543939393939394,111,24.433333333333334,0.2201201201201201,359,812,733
13,20,20,19,19,13,12,12,11,13,11,12,11,12,10,11,10,8,10,10,10,9,12,9,10,12,12,9,11,12,10,9,11,10,11,7,11,11,10,13,13,16,18,30,33,30,29,25,27,25,18,18,16,14,17,16,14,12,13,12,11,8,9,10,11,18,26,25,22,21,20,20,21,20,17,17,15,15,13,15,15,10,11,11,9,10,13,12,10,12,172,5,1309,33,16.633333333333333,0.5040404040404041,20,12.1,0.605,26,14.9,0.573076923076923,363,499,447
9,11,17,19,20,17,17,19,19,15,16,18,17,18,14,14,13,12,11,12,11,11,11,11,10,8,10,12,13,7,10,11,11,9,8,10,12,14,10,14,28,58,56,48,36,30,25,25,21,19,19,18,16,14,15,14,13,13,15,16,10,10,10,10,11,10,12,11,9,8,11,15,17,18,16,18,17,19,19,21,23,21,18,17,12,14,11,12,14,11,173,5,1445,58,20.266666666666666,0.34942528735632183,20,13.733333333333333,0.6866666666666666,23,14.166666666666666,0.6159420289855072,412,608,425
13,23,27,22,16,17,12,12,13,14,12,12,11,8,10,13,12,7,11,11,12,9,11,11,10,11,9,12,10,11,32,93,88,59,42,32,27,22,21,19,18,20,17,18,15,16,15,13,16,15,13,12,14,14,13,12,13,13,12,11,12,14,16,13,10,10,12,10,10,10,10,10,9,10,12,12,11,12,12,11,11,9,10,9,11,11,9,10,9,9,174,5,1431,93,24.166666666666668,0.25985663082437277,27,12.733333333333333,0.47160493827160493,16,10.8,0.675,382,725,324
14,12,11,8,8,11,10,18,60,109,93,63,44,33,28,26,24,21,21,20,17,18,17,16,15,16,16,16,12,13,10,10,12,12,11,8,11,10,10,10,10,10,10,10,10,9,12,11,20,75,138,126,93,66,49,37,30,28,27,25,18,55,56,37,27,24,18,17,15,14,16,18,14,13,13,16,12,12,14,13,12,10,11,12,11,10,11,12,11,12,174,5,2224,138,30.0,0.21739130434782608,109,26.333333333333332,0.24159021406727826,56,17.8,0.3178571428571429,790,900,534
9,11,9,9,9,9,12,10,8,10,11,14,39,70,70,49,37,30,24,22,19,21,18,15,17,17,14,14,13,15,10,10,7,9,10,11,20,58,100,108,77,54,41,33,30,24,21,21,21,20,17,18,18,18,15,17,17,15,12,13,10,12,9,11,12,10,10,10,8,10,12,11,11,10,8,11,9,11,20,51,71,52,37,28,22,20,19,17,16,15,174,5,2023,108,28.166666666666668,0.26080246913580246,70,20.833333333333332,0.2976190476190476,71,18.433333333333334,0.2596244131455399,625,845,553
11,11,10,10,8,10,11,11,8,9,10,8,7,8,10,10,22,39,58,52,37,29,25,20,19,18,18,18,13,16,99,188,151,94,64,49,43,33,30,27,26,27,26,23,21,21,21,20,18,20,17,16,16,15,16,15,14,13,12,11,12,12,18,47,68,59,42,31,23,21,20,18,19,15,16,15,15,15,16,14,13,13,13,14,13,11,11,11,12,13,174,5,2302,188,38.2,0.20319148936170214,58,17.866666666666667,0.3080459770114943,68,20.666666666666668,0.303921568627451,536,1146,620
11,11,10,10,10,9,10,11,9,8,10,9,8,12,11,7,11,11,24,22,17,16,14,13,13,13,14,12,12,12,62,102,77,55,44,32,32,24,24,21,20,19,17,18,17,17,17,14,15,14,15,14,14,13,15,14,13,12,14,13,8,10,12,20,42,63,53,38,27,24,19,18,17,15,15,15,16,14,15,13,14,14,14,13,11,13,12,12,11,10,174,5,1716,102,25.933333333333334,0.2542483660130719,24,12.0,0.5,63,19.266666666666666,0.3058201058201058,360,778,578
17,27,25,23,18,16,13,14,15,13,12,11,14,13,10,12,11,10,11,12,10,10,9,13,13,12,9,10,9,11,11,16,34,53,49,33,25,19,18,18,17,14,17,14,14,15,13,13,13,11,13,12,10,11,12,11,12,11,10,10,10,13,13,21,23,21,21,24,20,18,13,13,13,11,10,11,12,14,11,11,10,11,11,11,11,11,11,11,12,10,294,9,1344,53,17.633333333333333,0.33270440251572325,27,13.433333333333334,0.4975308641975309,24,13.733333333333333,0.5722222222222222,403,529,412
15,21,20,27,28,23,19,18,19,23,18,22,18,16,16,17,16,14,18,18,15,14,15,14,11,15,12,12,12,12,10,13,10,12,12,9,7,11,14,13,13,15,18,18,19,22,20,28,42,50,47,35,29,22,20,18,16,17,15,17,9,12,14,9,11,8,10,7,11,9,11,11,10,11,12,10,9,16,16,17,18,16,12,11,12,12,11,9,10,9,224,7,1453,50,19.733333333333334,0.39466666666666667,28,17.266666666666666,0.6166666666666666,18,11.433333333333334,0.6351851851851852,518,592,343
11,12,14,12,11,15,12,14,10,12,12,15,15,12,14,14,14,16,16,15,12,14,12,14,14,14,18,23,22,20,14,16,14,16,17,20,21,20,24,29,40,38,32,27,26,23,24,29,39,42,42,40,37,30,27,27,35,35,26,25,10,10,7,9,10,11,10,11,10,11,12,11,12,12,12,11,13,14,19,18,18,22,21,20,18,24,38,46,38,35,227,7,1777,42,27.833333333333332,0.6626984126984127,23,14.3,0.6217391304347827,46,17.1,0.3717391304347826,429,835,513
12,10,9,9,10,9,12,10,13,9,11,10,11,13,15,13,13,16,17,18,19,14,13,10,14,13,13,11,12,9,33,55,44,36,33,27,24,23,23,21,20,19,18,18,15,16,15,13,17,23,20,18,15,16,15,13,14,13,13,12,18,27,21,18,17,13,13,10,9,13,14,13,12,10,10,12,12,10,12,13,16,24,30,25,21,21,17,15,13,14,297,9,1483,55,21.4,0.38909090909090904,19,12.266666666666667,0.6456140350877193,30,15.766666666666667,0.5255555555555556,368,642,473
15,22,20,18,18,20,22,24,46,79,93,76,57,43,36,32,27,26,20,24,20,20,21,19,16,17,16,18,14,17,11,14,11,11,14,17,20,46,175,398,454,363,251,183,134,111,97,85,77,70,70,60,54,50,48,42,44,39,35,32,10,11,10,9,10,9,9,16,36,97,108,80,53,44,33,31,25,23,26,24,21,21,22,19,19,19,14,17,17,13,418,13,4758,454,100.53333333333333,0.22143906020558002,93,29.866666666666667,0.3211469534050179,108,28.2,0.2611111111111111,896,3016,846
33,39,35,26,24,19,21,16,17,19,19,20,16,17,15,16,14,13,12,13,13,12,12,13,12,9,12,11,13,11,23,26,23,26,21,16,18,17,26,29,38,32,29,28,26,26,26,26,29,32,26,24,20,20,17,17,17,13,13,14,10,10,8,9,11,10,9,11,10,11,14,13,12,14,13,12,14,13,18,22,17,17,14,12,12,11,12,12,14,12,115,3,1597,38,23.266666666666666,0.612280701754386,39,17.4,0.4461538461538461,22,12.566666666666666,0.5712121212121212,522,698,377
14,22,22,15,16,14,15,13,13,11,11,9,13,10,12,9,10,11,12,8,9,11,9,11,12,9,11,8,9,12,24,41,39,36,26,27,21,21,23,24,24,18,14,16,14,15,17,15,12,12,13,13,13,12,12,10,10,12,9,12,13,14,15,15,12,14,14,16,29,31,24,21,18,18,16,14,14,13,11,11,12,10,9,10,13,11,12,15,7,9,450,15,1357,41,18.5,0.45121951219512196,22,12.033333333333333,0.546969696969697,31,14.7,0.47419354838709676,361,555,441
17,20,18,16,14,15,17,15,15,16,19,18,22,22,18,16,16,16,21,23,25,20,16,15,14,13,12,11,13,13,13,10,11,8,12,9,10,10,11,10,11,14,14,14,16,16,19,25,37,51,68,59,41,31,25,22,20,19,18,15,11,10,12,9,8,12,8,11,10,9,11,11,10,10,9,12,11,13,12,16,20,19,17,14,13,12,12,13,10,12,451,15,1502,68,21.3,0.31323529411764706,25,16.866666666666667,0.6746666666666666,20,11.9,0.595,506,639,357
20,38,41,50,53,47,36,32,29,24,23,19,18,20,17,18,16,14,14,14,15,14,13,14,15,9,11,13,11,14,14,16,18,35,55,52,47,53,61,49,42,34,33,33,28,26,27,24,23,25,20,20,20,15,16,17,15,15,12,16,9,10,10,10,12,10,13,14,16,15,15,15,13,15,17,16,18,18,19,23,27,25,21,16,16,17,13,13,10,13,453,15,1992,61,28.7,0.4704918032786885,53,22.4,0.4226415094339622,27,15.3,0.5666666666666667,672,861,459
8,11,13,12,17,16,15,16,11,15,14,15,16,15,17,27,41,34,26,22,20,17,18,19,16,17,13,14,11,13,9,12,16,25,32,30,28,27,26,23,26,28,30,30,37,92,163,134,85,63,52,46,48,49,44,38,33,32,27,25,12,10,10,11,11,12,12,12,12,12,13,10,9,11,12,18,21,22,16,15,13,14,10,13,12,11,12,13,12,11,220,7,2211,163,43.666666666666664,0.26789366053169733,41,17.3,0.42195121951219516,22,12.733333333333333,0.5787878787878787,519,1310,382
12,10,15,14,31,57,52,41,33,29,27,23,23,22,19,17,15,15,15,13,16,14,11,14,13,12,13,11,12,15,10,10,11,10,12,17,17,15,23,25,48,63,55,48,44,36,30,27,23,22,19,20,19,18,16,16,16,15,13,13,10,11,9,7,11,11,9,10,10,12,16,16,19,26,27,27,34,45,45,40,34,28,23,20,17,15,16,18,14,13,244,8,1918,63,23.7,0.3761904761904762,57,20.466666666666665,0.3590643274853801,45,19.766666666666666,0.43925925925925924,614,711,593
12,20,25,21,17,13,13,15,12,12,12,11,10,12,11,11,10,11,10,12,13,10,11,11,11,11,10,13,9,10,17,57,84,67,47,34,27,23,22,22,21,20,19,17,19,16,16,14,16,14,13,15,13,14,12,12,12,12,10,12,10,19,26,21,16,17,15,14,14,17,19,19,20,19,19,15,16,16,18,17,14,14,14,12,15,11,11,11,8,9,283,9,1542,84,23.233333333333334,0.2765873015873016,25,12.633333333333333,0.5053333333333333,26,15.533333333333333,0.5974358974358974,379,697,466
8,12,22,30,28,23,20,16,15,15,13,12,14,14,11,10,13,14,12,9,11,13,11,13,11,11,9,12,10,13,11,13,24,32,41,33,27,25,22,21,20,24,20,20,18,15,15,16,15,16,14,14,14,15,12,14,15,11,13,11,10,10,9,9,12,11,11,11,12,14,15,19,18,17,19,17,19,17,21,27,25,23,16,15,14,11,14,12,11,14,284,9,1439,41,18.7,0.4560975609756097,30,14.166666666666666,0.4722222222222222,27,15.1,0.5592592592592592,425,561,453
17,22,21,18,19,16,14,18,16,16,17,16,14,12,15,13,14,14,12,11,12,14,12,14,12,13,11,12,11,10,10,9,10,12,11,13,12,14,13,14,15,16,16,16,21,27,34,54,51,42,33,25,22,19,19,18,16,15,16,14,10,11,12,10,11,9,8,10,10,11,10,9,11,10,13,15,19,32,33,32,29,22,19,18,16,15,13,12,14,13,285,9,1500,54,20.233333333333334,0.3746913580246914,22,14.533333333333333,0.6606060606060606,33,15.233333333333333,0.4616161616161616,436,607,457
55,101,86,61,43,35,30,24,22,20,24,32,51,43,36,30,25,26,26,23,20,21,18,16,17,15,16,19,14,15,86,167,134,89,64,48,40,33,30,27,28,30,34,30,26,23,19,24,24,24,20,20,20,18,17,16,16,15,13,13,27,47,41,27,21,15,14,14,15,14,15,12,13,12,14,13,13,13,13,11,10,13,9,9,12,10,9,11,9,11,97,3,2579,167,38.266666666666666,0.22914171656686627,101,32.13333333333333,0.31815181518151814,47,15.566666666666666,0.3312056737588652,964,1148,467
17,26,25,20,15,14,16,15,14,14,15,13,14,14,13,13,11,14,14,9,12,12,10,11,11,11,13,10,10,12,16,27,27,24,19,25,35,27,26,29,31,26,28,26,22,22,20,20,17,18,20,19,23,16,16,14,17,16,14,12,10,8,7,11,11,11,12,12,10,10,14,13,10,10,14,13,11,10,15,13,15,24,26,18,18,13,10,12,11,11,100,3,1453,35,21.733333333333334,0.620952380952381,26,13.933333333333334,0.5358974358974359,26,12.766666666666667,0.49102564102564106,418,652,383
20,23,19,18,18,25,29,28,31,24,21,18,17,20,18,19,18,16,17,14,13,13,13,12,14,13,9,12,11,12,25,40,33,27,27,24,25,30,27,21,17,17,17,17,15,15,13,14,13,14,13,13,12,11,10,11,11,10,12,12,10,10,10,10,12,12,12,12,13,14,14,16,16,17,18,24,22,24,23,19,21,17,16,16,13,13,13,12,12,13,18,0,1535,40,18.2,0.45499999999999996,31,17.833333333333332,0.575268817204301,24,15.133333333333333,0.6305555555555555,535,546,454
18,27,29,26,21,19,14,15,16,14,15,15,13,13,17,12,14,11,13,10,13,12,14,9,9,12,11,9,11,11,16,29,32,31,27,23,21,20,24,27,30,28,26,31,36,31,27,21,21,19,17,15,14,14,15,14,16,14,14,15,10,10,12,11,12,12,10,9,12,12,12,12,14,15,18,16,17,15,12,12,12,13,13,10,11,12,11,10,9,11,367,12,1476,36,22.266666666666666,0.6185185185185185,29,14.766666666666667,0.5091954022988506,18,12.166666666666666,0.6759259259259259,443,668,365
14,20,21,17,17,18,13,14,13,14,13,10,10,13,11,12,12,13,11,10,10,13,10,10,12,12,9,11,10,12,16,22,23,19,21,26,25,22,18,22,24,23,21,18,15,17,15,14,14,15,14,14,11,11,12,14,13,12,11,13,8,11,11,10,12,15,11,10,11,14,16,16,14,13,13,16,14,14,17,15,23,24,17,13,15,14,9,14,13,14,391,13,1317,26,17.166666666666668,0.6602564102564104,21,12.833333333333334,0.6111111111111112,24,13.9,0.5791666666666667,385,515,417
27,54,49,34,26,24,19,20,20,18,13,16,17,17,13,14,13,13,12,13,11,14,10,13,12,14,11,11,10,11,15,27,25,20,22,26,21,19,17,19,24,39,47,37,28,25,23,19,21,18,18,16,15,13,15,14,14,16,12,14,12,11,9,10,9,12,10,9,9,10,13,19,25,25,19,21,21,21,20,21,23,20,16,14,12,15,13,14,12,14,392,13,1647,47,21.3,0.4531914893617021,54,18.3,0.3388888888888889,25,15.3,0.612,549,639,459
10,12,12,15,11,14,18,21,20,17,16,15,13,15,14,17,21,17,12,14,14,13,13,12,10,11,13,12,10,13,9,9,12,8,10,9,10,9,13,12,10,14,11,10,15,26,39,48,43,40,46,40,29,23,22,15,20,18,17,15,9,8,8,10,8,10,11,11,8,12,10,13,10,9,13,11,15,14,13,17,23,20,17,15,13,11,10,11,12,9,400,13,1388,48,20.066666666666666,0.41805555555555557,21,14.166666666666666,0.6746031746031745,23,12.033333333333333,0.5231884057971015,425,602,361
